지점,일자,일최고 기온 (℃),일최저 기온 (℃),기온차,일강수량,평균해면기압,평균습도,일사합,일조합
42,2003-01-13,6.8,-2.5,9.3,,1015.5,81,2.04,0
42,2003-01-14,3.4,-3.6,7,0,1021.9,63,8.36,5
42,2003-01-15,2.2,-9.7,11.9,,1031.1,58,10.58,8.4
42,2003-01-16,3.1,-9.3,12.4,,1027.4,61,8.32,5.8
42,2003-01-17,1.2,0,1.2,5.4,1023.4,81,0.64,0
42,2003-01-18,3.9,-1,4.9,,1025.2,85,4.35,0
42,2003-01-19,2.8,-2.9,5.7,,1018.3,79,5.05,0.6
42,2003-01-20,2.5,-7.1,9.6,,1017.3,72,7.77,4.1
42,2003-01-21,2.6,-11.1,13.7,,1021.2,63,10.64,8.1
42,2003-01-22,-2.8,-8,5.2,1,1016.5,79,2.29,0
42,2003-01-23,3.7,-8.2,11.9,0,1013.3,75,8.24,4.9
42,2003-01-24,3.1,-11.2,14.3,,1023.7,70,10.9,8.1
42,2003-01-25,4,-11.1,15.1,,1029.2,67,9.41,7.1
42,2003-01-26,1.3,-4.8,6.1,1.3,1022.9,77,3.31,0
42,2003-01-27,2.2,-6.1,8.3,5.4,1011.9,81,3.4,0
42,2003-01-28,-3.7,-11.5,7.8,0.1,1016.5,46,11.34,7.3
42,2003-01-29,-8,-16.9,8.9,0,1023.6,38,12.2,8.9
42,2003-01-30,-2.3,-19.6,17.3,0,1029.8,56,12.92,8.8
42,2003-01-31,3.7,-8.3,12,0,1027.4,62,12.23,8.4
42,2003-02-01,4.7,-11.2,15.9,,1028.5,62,13.44,8.9
42,2003-02-02,5.3,-10.5,15.8,,1026.6,63,12.54,8.8
42,2003-02-03,4.5,-10.8,15.3,,1026,62,12.59,8.4
42,2003-02-04,3.9,-5.8,9.7,,1022.8,63,8.71,4
42,2003-02-05,4.9,-9,13.9,,1025.5,62,10.43,6.5
42,2003-02-06,5.2,-10.4,15.6,,1028,62,12.34,8.8
42,2003-02-07,5.2,-3.2,8.4,,1023,71,5.55,0
42,2003-02-08,3.7,-0.5,4.2,5,1018.3,87,1.86,0
42,2003-02-09,1.9,-0.4,2.3,,1023.8,91,2.65,0
42,2003-02-10,7.3,0.3,7,1.5,1023.2,78,8.87,3.1
42,2003-02-11,4.9,-4.5,9.4,2,1021.5,65,10.58,5.2
42,2003-02-12,1.6,-9.2,10.8,0,1025.4,47,14.62,8.8
42,2003-02-13,5.6,-4,9.6,0.7,1024.7,58,10.53,5.8
42,2003-02-14,8.8,-5.6,14.4,,1026.7,61,13.6,8.8
42,2003-02-15,10.6,-5.1,15.7,,1021.5,57,14.1,7.3
42,2003-02-16,11,-4.9,15.9,,1018.7,61,14.04,8.6
42,2003-02-17,12.8,-5.3,18.1,,1021.2,66,11.84,7.7
42,2003-02-18,8.9,-3.9,12.8,,1018.9,73,10.11,6.3
42,2003-02-19,6.1,-2.4,8.5,3.5,1017.7,84,5.03,0.1
42,2003-02-20,7.1,-5.6,12.7,,1025.2,67,14.66,8.9
42,2003-02-21,3.9,-2.8,6.7,5.3,1023.9,72,3.63,0
42,2003-02-22,3.7,0.5,3.2,18,1015.3,81,2.36,0
42,2003-02-23,3.5,0.8,2.7,0,1017.9,67,3.78,0
42,2003-02-24,7.6,0,7.6,0,1018.5,71,10.13,3.5
42,2003-02-25,8.4,-1.4,9.8,,1022.9,73,10.14,4.9
42,2003-02-26,8.6,-0.6,9.2,0,1021.7,75,8.35,2.8
42,2003-02-27,10.1,-0.3,10.4,,1028.1,62,15.3,8.7
42,2003-02-28,11,-3.4,14.4,,1023.5,66,12.97,5.8
42,2003-03-01,10.5,0.2,10.3,0.4,1011.8,75,8.86,1.3
42,2003-03-02,9.9,-2.8,12.7,3.5,1012.5,67,11.27,3.9
42,2003-03-03,3.1,-5,8.1,5,1010.5,82,3.03,0
42,2003-03-04,3.5,-8.7,12.2,,1023.6,64,13.57,9.1
42,2003-03-05,5.3,-4.4,9.7,,1027.5,60,8.63,1.6
42,2003-03-06,4.2,0.2,4,4.5,1020.9,76,3.71,0
42,2003-03-07,6.4,1.8,4.6,1,1015.9,75,7.98,0.3
42,2003-03-08,8.2,-0.9,9.1,,1023.8,59,11.9,4.2
42,2003-03-09,7.8,-1.7,9.5,,1030.8,64,13.6,5.2
42,2003-03-10,9.3,-2.4,11.7,,1034.5,59,16.73,9
42,2003-03-11,11.6,-3.9,15.5,,1035,53,18.35,9
42,2003-03-12,12.4,-1.2,13.6,,1034,51,14.65,7.4
42,2003-03-13,11.7,-3.4,15.1,,1031.9,58,15.9,8.8
42,2003-03-14,11.7,-3.1,14.8,,1026.1,58,14.39,6.7
42,2003-03-15,14.7,0.3,14.4,,1020.9,53,16.11,9.1
42,2003-03-16,5.5,2.5,3,9.5,1018.5,81,1.92,0
42,2003-03-17,9.2,-0.5,9.7,0.4,1021.2,72,10.14,2.6
42,2003-03-18,12.8,-1.3,14.1,,1022.5,66,14.04,6.4
42,2003-03-19,13.8,-3.1,16.9,,1022,53,20.7,10.8
42,2003-03-20,15.4,-2.9,18.3,,1022.8,53,19.46,10.4
42,2003-03-21,14.8,0.4,14.4,0.5,1024.5,66,15.9,7
42,2003-03-22,16.3,0.5,15.8,,1025.9,64,17.9,8.6
42,2003-03-23,13.3,1.2,12.1,,1023.6,59,10.65,0.9
42,2003-03-24,13.1,-0.9,14,,1018,64,12.71,4.5
42,2003-03-25,13.5,6.2,7.3,,1017.8,61,16.22,6
42,2003-03-26,16.2,1.5,14.7,0,1017.4,63,12.16,2.5
42,2003-03-27,13.8,2.3,11.5,2.5,1011.4,64,17.46,6.9
42,2003-03-28,13.6,-1.6,15.2,,1012.9,57,17.42,8.3
42,2003-03-29,14.8,-1.8,16.6,,1012.8,51,17.7,7.9
42,2003-03-30,19.1,6.3,12.8,,1012.6,43,14.99,4.8
42,2003-03-31,20.3,7.3,13,,1012.4,60,9.48,2.8
42,2003-04-01,20.7,9,11.7,,1013.8,36,20.92,10.8
42,2003-04-02,18.2,4.5,13.7,,1014.9,44,18.35,8.3
42,2003-04-03,18.4,1,17.4,,1014.7,43,15.85,8.7
42,2003-04-04,17.7,4.8,12.9,,1014.1,44,21.17,9.9
42,2003-04-05,19.9,0.1,19.8,,1015.7,42,21.16,10.8
42,2003-04-06,20.9,1.2,19.7,,1016.3,43,19.09,9.7
42,2003-04-07,17.9,3.7,14.2,2.5,1013.5,55,11.08,2.3
42,2003-04-08,15.4,6.1,9.3,11,1010,76,7.61,0
42,2003-04-09,11,2.3,8.7,6.5,1021.8,69,11.88,3.8
42,2003-04-10,17.7,0.5,17.2,,1025.1,66,18.92,8.3
42,2003-04-11,8.9,5.6,3.3,13,1014.3,88,2.92,0
42,2003-04-12,18.2,8.7,9.5,,1008.7,72,14.5,3.3
42,2003-04-13,18.8,3,15.8,,1012.2,57,19.85,9.2
42,2003-04-14,21.3,3.9,17.4,,1014.4,46,22.6,10
42,2003-04-15,21.6,1.9,19.7,,1018.5,50,20.3,10.1
42,2003-04-16,25.2,5.9,19.3,,1020.2,51,21.62,9.9
42,2003-04-17,25.1,6.2,18.9,,1018.4,60,17.76,5.5
42,2003-04-18,24.1,13.4,10.7,29.5,1010.4,80,7.16,2.4
42,2003-04-19,14.5,7.7,6.8,6.5,1011.2,77,4.64,0
42,2003-04-20,10.9,7.3,3.6,3,1013.4,87,3.51,0
42,2003-04-21,18.8,4.4,14.4,,1023.2,60,25.55,12.2
42,2003-04-22,16.3,4.5,11.8,2.5,1022.2,68,10.54,0.4
42,2003-04-23,15.1,8.6,6.5,7.5,1014.2,79,10.95,0.9
42,2003-04-24,21.6,7.5,14.1,,1012.8,71,15.7,2.6
42,2003-04-25,14.2,9.8,4.4,32.5,1009.1,86,2.52,0
42,2003-04-26,22.2,6.3,15.9,,1013.7,72,19.27,7
42,2003-04-27,22,7.5,14.5,,1017.5,68,20.39,6.8
42,2003-04-28,26,7.5,18.5,,1019.3,59,22.25,9.7
42,2003-04-29,12.5,10.2,2.3,32.5,1010.2,85,1.99,0
42,2003-04-30,20.5,5.9,14.6,,1012.5,60,22.5,9
42,2003-05-01,24.1,4,20.1,,1016.3,58,24.26,12
42,2003-05-02,24.5,7.5,17,,1014.5,56,24.2,9.9
42,2003-05-03,27.3,4.9,22.4,,1014.5,53,25.28,12.1
42,2003-05-04,29.3,10.3,19,,1013.8,54,23.93,10.2
42,2003-05-05,29.8,10.5,19.3,,1012.6,55,24.69,12.1
42,2003-05-06,22.1,12.1,10,6.5,1009.1,80,8.35,0.7
42,2003-05-07,18.9,8.4,10.5,95.5,1004.2,83,2.33,0
42,2003-05-08,18.3,8.3,10,,1015,45,26.47,11.1
42,2003-05-09,21.5,5.4,16.1,,1019.4,64,24.65,11.4
42,2003-05-10,24.4,6.9,17.5,,1018.4,58,23.05,11.2
42,2003-05-11,26.2,8.1,18.1,,1017.8,59,24.74,11.9
42,2003-05-12,26.1,9.4,16.7,,1020.1,63,22.48,10.8
42,2003-05-13,29.5,10.3,19.2,,1016.6,59,24.38,11.7
42,2003-05-14,28,12.3,15.7,,1012.2,60,23.55,10.5
42,2003-05-15,25.1,13,12.1,,1011.9,49,24.38,11.4
42,2003-05-16,26.2,9.6,16.6,,1012.2,55,23.88,10.7
42,2003-05-17,25.8,13.3,12.5,0,1009.3,63,19.65,6.8
42,2003-05-18,25.1,12.8,12.3,,1008.3,66,20.79,5.9
42,2003-05-19,26.1,11,15.1,,1010,66,20.79,8.1
42,2003-05-20,24,12.4,11.6,,1012.1,71,15.99,3.7
42,2003-05-21,25.8,12.4,13.4,,1014.6,73,15.8,5.4
42,2003-05-22,28.1,13.2,14.9,,1013.6,69,18.55,6.2
42,2003-05-23,28.8,13.7,15.1,,1014.4,65,21.04,8.8
42,2003-05-24,26,15.1,10.9,,1013.1,64,12.66,0.6
42,2003-05-25,20.3,15.9,4.4,4,1012.5,78,7.2,0
42,2003-05-26,28.5,15.1,13.4,,1010.9,62,24.68,9
42,2003-05-27,30.4,15,15.4,,1012.2,57,25.55,11.5
42,2003-05-28,31.4,15.4,16,,1012.3,56,25.86,10
42,2003-05-29,24.7,16.4,8.3,,1011,72,10.02,0.3
42,2003-05-30,24,18.6,5.4,19.5,1008.7,82,7.84,0.4
42,2003-05-31,27.3,16.3,11,,1004.6,66,25.58,10.4
42,2003-06-01,29.2,14.7,14.5,,1005.1,61,25.85,11.1
42,2003-06-02,28.3,13.5,14.8,,1008.4,52,27.55,12.7
42,2003-06-03,28.2,12,16.2,,1012,57,23.82,9.4
42,2003-06-04,29.3,14.1,15.2,,1008.2,56,25.1,10.1
42,2003-06-05,31.1,13.7,17.4,,1008.1,56,26.23,11.5
42,2003-06-06,27.1,15.2,11.9,8.5,1008,76,12.5,2.3
42,2003-06-07,26.8,14.8,12,,1009.8,70,21.97,7.4
42,2003-06-08,30.4,16.3,14.1,,1013.2,64,22.68,8.3
42,2003-06-09,30.3,17.4,12.9,,1012.1,57,20.89,7.4
42,2003-06-10,28.1,16.3,11.8,0.5,1009.4,68,15.07,2.9
42,2003-06-11,23.4,18.1,5.3,8.5,1007.1,78,8.98,1.5
42,2003-06-12,21.2,17.7,3.5,17,1000.9,91,5.06,0
42,2003-06-13,24.2,18.7,5.5,,1004.1,71,15.69,1.9
42,2003-06-14,23.3,17.7,5.6,2,1005.9,80,11.48,1.5
42,2003-06-15,18.7,15.9,2.8,13.5,1009.1,90,2.66,0
42,2003-06-16,27.2,15.9,11.3,3.5,1010.6,77,19.45,5.7
42,2003-06-17,29.6,17,12.6,,1010.7,74,23.01,8.4
42,2003-06-18,29.1,17,12.1,,1007.9,70,24.08,8.4
42,2003-06-19,26.2,18.2,8,,1001.8,77,8.95,0
42,2003-06-20,27.8,19,8.8,,1007,71,17.99,4.4
42,2003-06-21,30.1,16.9,13.2,,1010.4,74,22.6,8
42,2003-06-22,31.6,19.8,11.8,,1008.4,71,20.54,7.4
42,2003-06-23,23.6,19.9,3.7,14,998.7,82,2.74,0
42,2003-06-24,21.6,16.8,4.8,2.5,994.3,83,2.51,0
42,2003-06-25,23.7,16.4,7.3,1.5,999,81,13.07,1
42,2003-06-26,29.4,17.6,11.8,,1004.9,74,22.18,6.5
42,2003-06-27,23.1,18.5,4.6,42,1000.4,87,3.97,0
42,2003-06-28,29.3,18.1,11.2,0.4,1002.1,68,25.7,10
42,2003-06-29,22.8,18.9,3.9,8,1006.1,86,5.58,0
42,2003-06-30,29.3,18.5,10.8,,1006.1,72,23.26,8.3
42,2003-07-01,30.2,20.8,9.4,,1007.2,70,24.26,9.2
42,2003-07-02,30.8,20.1,10.7,0.2,1010.1,75,19.28,5
42,2003-07-03,24.6,19.1,5.5,9,1004.2,73,9.05,0.2
42,2003-07-04,24.6,16.5,8.1,0,1006.1,78,12.92,2.5
42,2003-07-05,31.9,18.1,13.8,,1004.4,70,26.48,11.1
42,2003-07-06,28,19.8,8.2,,1006.1,78,10.59,0.2
42,2003-07-07,29.4,18.8,10.6,5,1007.9,74,18.8,6.3
42,2003-07-08,30.4,19.7,10.7,,1008.7,71,22.3,8.5
42,2003-07-09,24.7,21.1,3.6,43.5,1005.5,91,3.69,0
42,2003-07-10,28.6,20.5,8.1,1,1004.3,78,16.9,3.5
42,2003-07-11,31.1,19.7,11.4,,1006.3,72,23.27,10.4
42,2003-07-12,27.5,19.3,8.2,0.5,1008.4,78,12.44,0.2
42,2003-07-13,29.5,18.8,10.7,0.5,1004.9,65,24.13,8.8
42,2003-07-14,28.9,16.6,12.3,,1006.9,71,21.56,7.2
42,2003-07-15,29.5,19.3,10.2,,1007.6,70,21.19,6.7
42,2003-07-16,28.8,18.4,10.4,3.5,1010,80,15.48,2.5
42,2003-07-17,29,21.2,7.8,0,1008.6,73,14.72,1.9
42,2003-07-18,21.7,18.1,3.6,56.5,1000.4,89,2.62,0
42,2003-07-19,24.8,19.2,5.6,10,1003.2,84,9.19,1.3
42,2003-07-20,30.2,18.4,11.8,,1007.7,78,21.73,7.9
42,2003-07-21,30,22,8,1.5,1010.3,74,16.34,2
42,2003-07-22,23.4,20.7,2.7,146,1008.7,93,2.81,0
42,2003-07-23,27.6,20.7,6.9,12.5,1008,85,11.44,0.7
42,2003-07-24,30.9,22.3,8.6,1,1010.6,75,19.54,4.8
42,2003-07-25,31,21.6,9.4,0,1011,65,24.07,10.5
42,2003-07-26,29.3,21.5,7.8,0.2,1012.4,66,18.21,5.1
42,2003-07-27,24.9,19.1,5.8,32,1012.3,86,7.21,0
42,2003-07-28,24.2,20.5,3.7,14.5,1007.6,91,6.47,0
42,2003-07-29,28.6,20.5,8.1,3.5,1003,85,11.46,1.5
42,2003-07-30,32.4,18.2,14.2,,1005.1,75,25.23,11.8
42,2003-07-31,33.3,22.8,10.5,,1005.8,76,22.16,7.5
42,2003-08-01,31.3,24,7.3,,1005,79,13.97,1.3
42,2003-08-02,27,23.1,3.9,6.5,1005.7,87,5.58,0
42,2003-08-03,29.3,23.7,5.6,4.5,1007.2,89,9.63,2.5
42,2003-08-04,29.9,23.4,6.5,0,1009.6,83,11.88,0.6
42,2003-08-05,33.1,21.6,11.5,2.5,1010.7,80,20.04,7.2
42,2003-08-06,28.5,21.8,6.7,23,1007.1,90,8.21,0.5
42,2003-08-07,24.7,19.5,5.2,68.5,1003.9,88,6.61,0.1
42,2003-08-08,31.7,19.6,12.1,,997.6,75,25.56,11.3
42,2003-08-09,32.3,19.9,12.4,,997.5,73,25.52,11.5
42,2003-08-10,29.3,21.7,7.6,14,1002.7,81,12.79,1
42,2003-08-11,28.3,20.5,7.8,17,1005.6,84,13.9,4.7
42,2003-08-12,30.6,19.1,11.5,,1010.3,71,24.83,11
42,2003-08-13,30.3,17.5,12.8,,1012.6,76,20.13,8.1
42,2003-08-14,29.6,15.5,14.1,,1013.6,65,26.24,12.8
42,2003-08-15,29.4,15.8,13.6,,1015.6,67,25.71,10.7
42,2003-08-16,26.3,17.6,8.7,,1016.2,77,8.94,0.2
42,2003-08-17,25.8,17.4,8.4,0,1016.3,83,9.94,0.8
42,2003-08-18,24.2,19,5.2,3.5,1014.8,87,7.3,0
42,2003-08-19,23.6,18.6,5,38,1012,90,4.36,0
42,2003-08-20,29.8,21.5,8.3,142,1012.8,89,9.52,2
42,2003-08-21,31.6,22.5,9.1,1,1015.7,86,14.47,3.8
42,2003-08-22,31.8,23.5,8.3,0.2,1013.2,76,16.74,5.9
42,2003-08-23,26.9,23.1,3.8,80,1009.7,91,1.36,0
42,2003-08-24,24.2,20.3,3.9,137.5,1008,94,1.33,0
42,2003-08-25,31.3,20.4,10.9,17.5,1006.4,79,21.47,10.2
42,2003-08-26,28.8,20.6,8.2,,1009.5,84,12.41,1.8
42,2003-08-27,24.6,20.3,4.3,58,1005.1,94,3.75,0.2
42,2003-08-28,30,20.1,9.9,4,1004.8,79,19.44,6.4
42,2003-08-29,26.5,19.8,6.7,0,1010.7,84,10.29,1.1
42,2003-08-30,24.5,18.1,6.4,14.5,1010.2,90,5.93,0
42,2003-08-31,22.6,17.4,5.2,0.5,1011.3,88,9.14,0.7
42,2003-09-01,23.7,18,5.7,,1015.1,88,7.18,0
42,2003-09-02,20.6,18.9,1.7,35,1016.4,94,2.77,0
42,2003-09-03,24,18.5,5.5,0.5,1018.6,89,8.05,0
42,2003-09-04,27.6,18.8,8.8,,1016.5,79,16.55,4.8
42,2003-09-05,26.6,20.3,6.3,32.5,1009.1,88,4.88,1.1
42,2003-09-06,28.1,19.8,8.3,,1012,77,15.17,3.6
42,2003-09-07,22.3,19.9,2.4,10.5,1010.6,95,3.24,0
42,2003-09-08,29.9,20.7,9.2,4,1010.7,79,19.96,8.5
42,2003-09-09,20.7,17.6,3.1,50.5,1010.9,94,1.86,0
42,2003-09-10,26,17.8,8.2,,1010.9,82,13.86,2.9
42,2003-09-11,24.6,17.6,7,0,1013.1,87,8.92,0.1
42,2003-09-12,23.2,19.3,3.9,27.5,1006.8,92,3.71,0
42,2003-09-13,23.4,19.9,3.5,10.5,1005.5,88,4.65,0
42,2003-09-14,25.8,17.1,8.7,,1014.2,84,12.34,3.4
42,2003-09-15,27.8,18.2,9.6,,1016.4,81,15.1,7.1
42,2003-09-16,27.6,17.5,10.1,,1015.4,84,12.25,4.7
42,2003-09-17,28,18.1,9.9,,1014.6,84,12.76,3.7
42,2003-09-18,20.4,18.3,2.1,142,1009.9,95,0.54,0
42,2003-09-19,24.8,16.9,7.9,0,1013.2,73,15.78,5.1
42,2003-09-20,25.1,13.2,11.9,,1013.7,65,19.02,8.3
42,2003-09-21,24.2,11,13.2,,1015.7,76,17.11,8.1
42,2003-09-22,24.8,9.5,15.3,,1018.7,74,19.62,9.2
42,2003-09-23,24.3,8.7,15.6,,1021.9,72,20.07,10.3
42,2003-09-24,22.4,9.8,12.6,,1021.7,75,13.67,5.3
42,2003-09-25,26.9,13.4,13.5,,1018.7,74,18.55,8.8
42,2003-09-26,26.3,14,12.3,,1016.6,76,16.27,7.9
42,2003-09-27,25.7,12.7,13,,1014.8,75,15.53,6.2
42,2003-09-28,23.4,14,9.4,0,1014,85,8.83,2.9
42,2003-09-29,24.2,12.3,11.9,,1016,74,18.44,9.3
42,2003-09-30,23.9,10.3,13.6,,1016.2,77,14.63,4.9
42,2003-10-01,17.5,12.4,5.1,4.5,1013,92,1.25,0
42,2003-10-02,19.2,10.1,9.1,,1017.4,76,11,2.3
42,2003-10-03,20.9,7.4,13.5,,1022.2,74,15.59,7.4
42,2003-10-04,20.6,6.6,14,,1023.8,72,16.56,7.1
42,2003-10-05,17.8,6.3,11.5,,1023.7,77,10.85,2.5
42,2003-10-06,20.5,8.5,12,,1022.4,84,9.8,4.3
42,2003-10-07,21.7,9.9,11.8,,1022.2,79,12.28,5.6
42,2003-10-08,23.7,8.2,15.5,,1021.3,79,14.08,7.1
42,2003-10-09,24.3,9.2,15.1,,1021.8,80,13.15,6.1
42,2003-10-10,25.3,11.4,13.9,,1021.4,81,12.35,5.1
42,2003-10-11,24.5,11.4,13.1,,1017.5,74,12.23,4.9
42,2003-10-12,21.1,13.8,7.3,2,1013.4,83,4.23,1.1
42,2003-10-13,16.5,9.5,7,8,1017.6,84,4.47,0
42,2003-10-14,18.7,5.1,13.6,0.1,1014.5,80,9.68,3.5
42,2003-10-15,17,3.1,13.9,,1016.3,71,15.64,7.9
42,2003-10-16,18.9,4.1,14.8,,1018.7,75,11.95,6.5
42,2003-10-17,18.9,4.6,14.3,0.5,1018.6,80,10.94,5.4
42,2003-10-18,20.2,5.5,14.7,,1019.3,74,11.64,6
42,2003-10-19,18.8,2.5,16.3,,1022.2,74,13.68,7
42,2003-10-20,16.2,2.8,13.4,,1019,81,8.49,2.1
42,2003-10-21,13.9,4,9.9,1.5,1015.1,92,5.51,1.4
42,2003-10-22,16.7,4.9,11.8,2,1012.7,67,8.66,4.8
42,2003-10-23,13.9,0.9,13,,1017.7,58,15.25,8.8
42,2003-10-24,16.5,-1.6,18.1,,1016.3,71,13.49,8.2
42,2003-10-25,17.3,3,14.3,1,1014.2,63,14.05,8
42,2003-10-26,17.4,-0.4,17.8,,1018.6,67,14.19,8.6
42,2003-10-27,19.9,1.7,18.2,,1017.3,73,10.31,6
42,2003-10-28,15.3,4.6,10.7,13.5,1015.4,46,13.96,8
42,2003-10-29,14.1,-2.2,16.3,,1022.2,64,14.05,8.8
42,2003-10-30,17.7,-0.3,18,,1021.7,73,12.07,7.2
42,2003-10-31,22.1,5.9,16.2,,1018.6,73,11.59,8.1
42,2003-11-01,22.2,4,18.2,,1018.1,75,10.8,6.9
42,2003-11-02,19.4,5.9,13.5,,1017.8,83,5.41,0.2
42,2003-11-03,18.3,2.8,15.5,0,1017.8,57,12.59,7.2
42,2003-11-04,17.7,-0.8,18.5,,1023.9,61,13.18,8.6
42,2003-11-05,18.9,1,17.9,,1019.9,70,10.44,7.2
42,2003-11-06,19.6,4.2,15.4,,1019.2,75,10.06,7
42,2003-11-07,11.4,6.1,5.3,11.5,1018.1,91,1.43,0
42,2003-11-08,9.4,8,1.4,21,1018.7,91,0.79,0
42,2003-11-09,14.8,7.9,6.9,0.5,1023.6,79,7.18,1.6
42,2003-11-10,13.3,8.2,5.1,0,1022.7,79,3.07,0
42,2003-11-11,10.9,6,4.9,11,1021.7,86,2.57,0.2
42,2003-11-12,9.6,6.1,3.5,6.5,1023.7,89,2.17,0
42,2003-11-13,13.4,2.6,10.8,,1027,77,8.44,3.5
42,2003-11-14,8.9,2.2,6.7,,1027.4,89,4.02,0.8
42,2003-11-15,13.5,4.5,9,0.5,1017.8,76,1.31,0
42,2003-11-16,10.1,-2,12.1,,1024.8,48,11.86,8.4
42,2003-11-17,11.9,-4.4,16.3,,1029.7,67,12.33,8.5
42,2003-11-18,11.7,-2.7,14.4,,1025.8,76,8.4,4.9
42,2003-11-19,16.6,2.1,14.5,,1020.9,63,7.78,4.3
42,2003-11-20,12.2,9.8,2.4,7.5,1012.1,83,1.17,0
42,2003-11-21,10,-1.5,11.5,,1016.6,47,9.52,6.9
42,2003-11-22,4.4,-5.3,9.7,,1030.7,39,11.34,8.4
42,2003-11-23,7.7,-6.7,14.4,,1035.6,64,11.15,8.4
42,2003-11-24,4.9,-1.6,6.5,,1031.2,72,2.2,0
42,2003-11-25,13.8,0.1,13.7,3,1030.2,79,9.78,7.8
42,2003-11-26,10.7,2.5,8.2,0,1030.8,77,3.38,0
42,2003-11-27,13.1,5.9,7.2,0.5,1029.3,65,5.37,1.2
42,2003-11-28,14.9,7.3,7.6,1,1023.3,76,4.4,0.6
42,2003-11-29,12.1,8.4,3.7,3,1017.1,80,2.3,0
42,2003-11-30,14,1.8,12.2,,1021.2,81,8.92,5.8
42,2003-12-01,6.7,2.1,4.6,,1023.3,91,3.02,0.3
42,2003-12-02,8.6,1.1,7.5,,1023.6,82,6.62,3.8
42,2003-12-03,7.7,-2.5,10.2,,1024.7,68,6.27,3.8
42,2003-12-04,6.4,-6,12.4,,1029.8,54,10.66,7.3
42,2003-12-05,7.5,-0.8,8.3,0.5,1025.8,63,4.15,0.3
42,2003-12-06,8.8,-3.5,12.3,1.5,1019.3,62,4.75,1.6
42,2003-12-07,-1.6,-8.1,6.5,,1030.9,42,10.41,8
42,2003-12-08,4.6,-8.1,12.7,0.2,1030,61,8.59,6.5
42,2003-12-09,0,-8.8,8.8,,1035,67,6.15,2.9
42,2003-12-10,2.8,-8.8,11.6,,1032.2,69,7.54,5.9
42,2003-12-11,7.5,-3.8,11.3,,1023.2,64,8.2,6.5
42,2003-12-12,4,-6.6,10.6,,1022,73,7.18,6.1
42,2003-12-13,4.7,-7,11.7,,1025.3,75,7.95,6.1
42,2003-12-14,5.7,-7.7,13.4,,1023.6,69,8.16,6.9
42,2003-12-15,4.3,-6,10.3,,1021.9,63,9.14,8
42,2003-12-16,4.8,-8.9,13.7,,1021.7,59,8.66,7.6
42,2003-12-17,1.9,-8,9.9,3.8,1018.2,58,9.15,7.9
42,2003-12-18,-1,-10.4,9.4,,1022.6,66,5.11,0.7
42,2003-12-19,-2.5,-10.7,8.2,,1022.6,44,9.77,8.1
42,2003-12-20,-1.1,-14.4,13.3,,1029,57,9.92,8.1
42,2003-12-21,3.3,-12.8,16.1,,1029.6,66,9.02,7.5
42,2003-12-22,8.2,-7.5,15.7,,1022.7,78,7.08,6.5
42,2003-12-23,7.1,-4.6,11.7,,1018,85,4.05,2.5
42,2003-12-24,8,-2.8,10.8,,1018,84,4.78,3.5
42,2003-12-25,5.7,-3.2,8.9,,1015.7,56,7.55,6
42,2003-12-26,-0.1,-9.5,9.4,,1019.7,54,8.89,7.8
42,2003-12-27,2.4,-12,14.4,,1028.9,58,9.63,8.1
42,2003-12-28,5.6,-9.8,15.4,,1029.3,60,6.79,4.8
42,2003-12-29,8.4,-4.1,12.5,0.5,1023,65,6.53,5.9
42,2003-12-30,4.1,-6.4,10.5,,1024.5,55,7.09,5.2
42,2003-12-31,5.9,-3.8,9.7,,1019.3,58,3.65,1.2
42,2004-01-01,5.6,-5.7,11.3,,1019.5,77,4.26,0.7
42,2004-01-02,5.5,-1.8,7.3,3,1017.7,64,6.84,5.9
42,2004-01-03,7.7,-5,12.7,,1023.2,51,9.63,8.1
42,2004-01-04,7.3,-8.6,15.9,,1029.2,60,10.76,8.1
42,2004-01-05,5.2,-8.6,13.8,,1029.5,66,9.31,7.8
42,2004-01-06,6.2,-7.6,13.8,,1026.8,76,6.98,5.3
42,2004-01-07,6,-5.7,11.7,,1027.3,73,6.11,4.9
42,2004-01-08,4.8,-9.2,14,,1033.1,62,10.17,7.9
42,2004-01-09,6.2,-7,13.2,,1028.2,56,8.5,7.6
42,2004-01-10,4.7,-5.3,10,,1027.5,41,9.9,7.7
42,2004-01-11,3.8,-9.1,12.9,,1028.2,54,7.43,5.3
42,2004-01-12,2.3,-6.4,8.7,2.4,1018.6,69,4.31,0.7
42,2004-01-13,-3.7,-13.7,10,0,1020.5,59,9.47,7.5
42,2004-01-14,-1.5,-15.7,14.2,,1028.3,64,9.51,7.3
42,2004-01-15,1.6,-11.3,12.9,,1029,70,8.56,6.8
42,2004-01-16,4.7,-8.2,12.9,,1027.3,70,6.93,4.3
42,2004-01-17,3,-0.6,3.6,3,1023.8,86,3.23,0
42,2004-01-18,1.5,-0.9,2.4,2.5,1019.2,85,2.35,0
42,2004-01-19,2.3,-5.3,7.6,0,1019.9,60,9.22,6.9
42,2004-01-20,0.1,-10.3,10.4,0,1020.6,54,11.66,8.5
42,2004-01-21,-6.9,-16.5,9.6,,1020.9,32,11.51,8.4
42,2004-01-22,-8.6,-17.5,8.9,,1023.1,38,10.88,8.3
42,2004-01-23,-3.4,-17.3,13.9,,1023.1,52,11.51,8.4
